Date,Molecular Total,Molecular New,Molecular Positive New,Antigen Positive New,Antigen New,Antigen Total,All Antigen Tests ,All Positive Antigen Tests,First Molecular Test per person,Repeat Molecular Tests,All Molecular Tests,All Positive Molecular Tests,All Molecular Tests_Higher Ed ONLY,All Positive Molecular Tests_Higher Ed ONLY,All Molecular Tests_MA without Higher ED,All Positive Molecular Tests_MA without Higher ED,7-day weighted average positive test rate all molecular tests in MA,7-day weighted average positive test rate all molecular tests_Higher Ed ONLY,7-day weighted average positive test rate all molecular tests_MA without Higher ED,7-day average All Molecular Tests,7-day average daily molecular tests_MA without Higher ED,7-day average daily molecular tests_Higher ED ONLY,7-day average daily POSITIVE molecular tests_MA without Higher ED,7-day average daily POSITIVE molecular tests_Higher ED ONLY
1/22/2020,1,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,
1/23/2020,2,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,
1/24/2020,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1/25/2020,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1/26/2020,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1/27/2020,3,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,
1/28/2020,4,1,0,0,0,0,0,0,1,0,1,0,,,,,0,,,0.5714285714,,,,
1/29/2020,5,1,1,0,0,0,0,0,1,0,1,1,,,,,0.25,,,0.5714285714,,,,
1/30/2020,5,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
1/31/2020,5,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
2/1/2020,5,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
2/2/2020,5,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
2/3/2020,8,3,0,0,0,0,0,0,3,0,3,0,,,,,0.2,,,0.7142857143,,,,
2/4/2020,11,3,0,0,0,0,0,0,3,0,3,0,,,,,0.1428571429,,,1,,,,
2/5/2020,11,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0.8571428571,,,,
2/6/2020,12,1,1,0,0,0,0,0,1,0,1,1,,,,,0.1428571429,,,1,,,,
2/7/2020,12,0,0,0,0,0,0,0,0,0,0,0,,,,,0.1428571429,,,1,,,,
2/8/2020,13,1,0,0,0,0,0,0,1,0,1,0,,,,,0.125,,,1.142857143,,,,
2/9/2020,13,0,0,0,0,0,0,0,0,0,0,0,,,,,0.125,,,1.142857143,,,,
2/10/2020,13,0,0,0,0,0,0,0,0,1,1,1,,,,,0.3333333333,,,0.8571428571,,,,
2/11/2020,13,0,0,0,0,0,0,0,0,0,0,0,,,,,0.6666666667,,,0.4285714286,,,,
2/12/2020,14,1,0,0,0,0,0,0,1,0,1,0,,,,,0.5,,,0.5714285714,,,,
2/13/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
2/14/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0.3333333333,,,0.4285714286,,,,
2/15/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.2857142857,,,,
2/16/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.2857142857,,,,
2/17/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0.1428571429,,,,
2/18/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,0.1428571429,,,,
2/19/2020,14,0,0,0,0,0,0,0,0,0,0,0,,,,,#DIV/0!,,,0,,,,
2/20/2020,15,1,0,0,0,0,0,0,1,1,2,1,,,,,0.5,,,0.2857142857,,,,
2/21/2020,15,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.2857142857,,,,
2/22/2020,15,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.2857142857,,,,
2/23/2020,15,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.2857142857,,,,
2/24/2020,15,0,0,0,0,0,0,0,0,2,2,1,,,,,0.5,,,0.5714285714,,,,
2/25/2020,15,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.5714285714,,,,
2/26/2020,15,0,0,0,0,0,0,0,0,0,0,0,,,,,0.5,,,0.5714285714,,,,
2/27/2020,16,1,0,0,0,0,0,0,1,0,1,0,,,,,0.3333333333,,,0.4285714286,,,,
2/28/2020,16,0,0,0,0,0,0,0,0,2,2,1,,,,,0.4,,,0.7142857143,,,,
2/29/2020,17,1,0,0,0,0,0,0,1,0,1,0,,,,,0.3333333333,,,0.8571428571,,,,
3/1/2020,19,2,1,0,0,0,0,0,2,2,4,1,,,,,0.3,,,1.428571429,,,,
3/2/2020,22,3,0,0,0,0,0,0,3,3,6,1,,,,,0.2142857143,,,2,,,,
3/3/2020,36,14,1,0,0,0,0,0,14,1,15,1,,,,,0.1379310345,,,4.142857143,,,,
3/4/2020,54,18,2,0,0,0,0,0,19,3,22,2,,,,,0.1176470588,,,7.285714286,,,,
3/5/2020,86,32,8,0,0,0,0,0,33,3,36,8,,,,,0.1627906977,,,12.28571429,,,,
3/6/2020,124,38,14,0,0,0,0,0,42,7,49,14,,,,,0.2030075188,,,19,,,,
3/7/2020,207,83,44,0,0,0,0,0,86,14,100,44,,,,,0.3060344828,,,33.14285714,,,,
3/8/2020,262,55,19,0,0,0,0,0,54,7,61,20,,,,,0.3114186851,,,41.28571429,,,,
3/9/2020,332,70,5,0,0,0,0,0,76,5,81,7,,,,,0.2637362637,,,52,,,,
3/10/2020,431,99,14,0,0,0,0,0,103,6,109,14,,,,,0.2379912664,,,65.42857143,,,,
3/11/2020,595,164,22,0,0,0,0,0,176,6,182,23,,,,,0.2103559871,,,88.28571429,,,,
3/12/2020,992,397,29,0,0,0,0,0,425,7,433,29,,,,,0.1487684729,,,145,,,,
3/13/2020,1880,888,61,0,0,0,0,0,972,14,986,64,,,,,0.1029713115,,,278.8571429,,,,
3/14/2020,2727,847,73,0,0,0,0,0,921,15,934,74,,,,,0.08291457286,,,398,,,,
3/15/2020,3708,981,69,0,0,0,0,0,1058,27,1086,73,,,,,0.07452112306,,,544.4285714,,,,
3/16/2020,5728,2020,151,0,0,0,0,0,2217,18,2235,153,,,,,0.07208717519,,,852.1428571,,,,
3/17/2020,8273,2545,249,0,0,0,0,0,2757,28,2785,255,,,,,0.07765304942,,,1234.428571,,,,
3/18/2020,11087,2814,259,0,0,0,0,0,3069,156,3223,263,,,,,0.07798322205,,,1668.857143,,,,
3/19/2020,13829,2742,279,0,0,0,0,0,2991,143,3134,287,,,,,0.08127650699,,,2054.714286,,,,
3/20/2020,17289,3460,388,0,0,0,0,0,3753,124,3875,394,,,,,0.08678786475,,,2467.428571,,,,
3/21/2020,19702,2413,322,0,0,0,0,0,2598,168,2766,340,,,,,0.09238902848,,,2729.142857,,,,
3/22/2020,21488,1786,286,0,0,0,0,0,1940,159,2099,298,,,,,0.09892131033,,,2873.857143,,,,
3/23/2020,25050,3562,609,0,0,0,0,0,3891,203,4094,632,,,,,0.1123498362,,,3139.428571,,,,
3/24/2020,28844,3794,718,0,0,0,0,0,4109,208,4317,738,,,,,0.1255742726,,,3358.285714,,,,
3/25/2020,32684,3840,747,0,0,0,0,0,4210,269,4480,793,,,,,0.1406016556,,,3537.857143,,,,
3/26/2020,36846,4162,935,0,0,0,0,0,4533,299,4834,984,,,,,0.1579066692,,,3780.714286,,,,
3/27/2020,40953,4107,943,0,0,0,0,0,4468,344,4810,1007,,,,,0.1748905109,,,3914.285714,,,,
3/28/2020,43583,2630,654,0,0,0,0,0,2868,332,3200,704,,,,,0.1852410721,,,3976.285714,,,,
3/29/2020,45549,1966,523,0,0,0,0,0,2155,317,2472,576,,,,,0.1926472152,,,4029.571429,,,,
3/30/2020,50319,4770,1238,0,0,0,0,0,5156,417,5572,1317,,,,,0.2061310426,,,4240.714286,,,,
3/31/2020,55277,4958,1266,0,0,0,0,0,5458,471,5929,1403,,,,,0.21676199,,,4471,,,,
4/1/2020,59952,4675,1338,0,0,0,0,0,5112,465,5578,1425,,,,,0.2289242167,,,4627.857143,,,,
4/2/2020,64886,4934,1276,0,0,0,0,0,5400,596,5995,1402,,,,,0.233460484,,,4793.714286,,,,
4/3/2020,70274,5388,1479,0,0,0,0,0,5930,630,6559,1624,,,,,0.2393711939,,,5043.571429,,,,
4/4/2020,74072,3798,1162,0,0,0,0,0,4051,693,4743,1322,,,,,0.2461191924,,,5264,,,,
4/5/2020,77297,3225,977,0,0,0,0,0,3563,540,4104,1078,,,,,0.2487266112,,,5497.142857,,,,
4/6/2020,83580,6283,1930,0,0,0,0,0,6795,784,7573,2099,,,,,0.2557496109,,,5783,,,,
4/7/2020,89809,6229,2017,0,0,0,0,0,6648,967,7613,2238,,,,,0.2653385509,,,6023.571429,,,,
4/8/2020,96213,6404,1864,0,0,0,0,0,6965,984,7948,2107,,,,,0.2665319412,,,6362.142857,,,,
4/9/2020,102253,6040,1976,0,0,0,0,0,6721,1043,7761,2274,,,,,0.2751992398,,,6614.428571,,,,
4/10/2020,109409,7156,2054,0,0,0,0,0,7781,1065,8846,2315,,,,,0.2764674405,,,6941.142857,,,,
4/11/2020,113639,4230,1328,0,0,0,0,0,4585,819,5403,1505,,,,,0.2764782326,,,7035.428571,,,,
4/12/2020,116449,2810,931,0,0,0,0,0,3047,720,3767,1074,,,,,0.2783014046,,,6987.285714,,,,
4/13/2020,122223,5774,1986,0,0,0,0,0,6205,1153,7360,2232,,,,,0.2822497844,,,6956.857143,,,,
4/14/2020,131542,9319,2925,0,0,0,0,0,10006,1520,11525,3270,,,,,0.28087816,,,7515.714286,,,,
4/15/2020,140607,9065,2539,0,0,0,0,0,9954,1487,11439,2854,,,,,0.2767152101,,,8014.428571,,,,
4/16/2020,148917,8310,2386,0,0,0,0,0,8932,1767,10697,2798,,,,,0.2718295306,,,8433.857143,,,,
4/17/2020,159146,10229,2988,0,0,0,0,0,11247,1866,13112,3322,,,,,0.269418511,,,9043.285714,,,,
4/18/2020,164746,5600,1480,1,1,1,1,1,6295,1184,7479,1708,,,,,0.2639685526,,,9339.857143,,,,
4/19/2020,168984,4238,1089,0,0,1,0,0,4647,952,5597,1267,,,,,0.2596527251,,,9601.285714,,,,
4/20/2020,178887,9903,2684,0,0,1,0,0,10957,2002,12955,3107,,,,,0.2517169386,,,10400.57143,,,,
4/21/2020,187694,8807,2189,0,0,1,0,0,9599,2217,11850,2717,,,,,0.2430362784,,,10447,,,,
4/22/2020,199161,11467,2698,0,0,1,0,0,12566,2813,15375,3228,,,,,0.2354765458,,,11009.28571,,,,
4/23/2020,209118,9957,2404,0,0,1,0,0,10796,2624,13418,2933,,,,,0.229137944,,,11398,,,,
4/24/2020,220522,11404,2272,0,0,1,0,0,12295,2584,14865,2815,,,,,0.2179938434,,,11648.42857,,,,
4/25/2020,228086,7564,1490,0,0,1,0,0,8368,1889,10256,1829,,,,,0.2122491579,,,12045.14286,,,,
4/26/2020,232624,4538,844,0,0,1,0,0,4753,1450,6205,1166,,,,,0.2095402949,,,12132,,,,
4/27/2020,242739,10115,2126,0,0,1,0,0,10792,3002,13797,2770,,,,,0.2035538558,,,12252.28571,,,,
4/28/2020,253972,11233,2099,0,0,1,0,0,12194,3082,15280,2767,,,,,0.196286829,,,12742.28571,,,,
4/29/2020,265518,11546,2183,0,0,1,0,0,12516,2994,15510,2825,,,,,0.1914788819,,,12761.57143,,,,
4/30/2020,278034,12516,2045,0,0,1,0,0,13638,3249,16888,2706,,,,,0.1818730402,,,13257.28571,,,,
5/1/2020,290900,12866,2078,0,0,1,0,0,13886,3402,17282,2732,,,,,0.1763847172,,,13602.57143,,,,
5/2/2020,297492,6592,1026,0,0,1,0,0,7263,1954,9218,1412,,,,,0.1739010406,,,13454.28571,,,,
5/3/2020,302161,4669,730,0,1,2,1,0,5012,1462,6473,1000,,,,,0.1716500085,,,13492.57143,,,,
5/4/2020,313166,11005,1873,0,0,2,0,0,11760,3703,15464,2709,,,,,0.1680382875,,,13730.71429,,,,
5/5/2020,324728,11562,1730,0,1,3,1,0,12292,3732,16025,2506,,,,,0.1640512079,,,13837.14286,,,,
5/6/2020,336816,12088,1691,0,0,3,0,0,12953,3735,16688,2483,,,,,0.1585915665,,,14005.42857,,,,
5/7/2020,349088,12272,1669,0,0,3,0,0,13298,3816,17119,2469,,,,,0.1558070195,,,14038.42857,,,,
5/8/2020,361275,12187,1446,0,0,3,0,0,13112,3844,16979,2224,,,,,0.1511034441,,,13995.14286,,,,
5/9/2020,366667,5392,682,0,0,3,0,0,5685,2027,7713,1025,,,,,0.1494490001,,,13780.14286,,,,
5/10/2020,369580,2913,384,0,0,3,0,0,3053,1509,4562,674,,,,,0.1490216816,,,13507.14286,,,,
5/11/2020,380310,10730,1300,0,0,3,0,0,11478,4160,15647,2123,,,,,0.1425480033,,,13533.28571,,,,
5/12/2020,392484,12174,1445,0,0,3,0,0,12953,4423,17378,2271,,,,,0.1380950399,,,13726.57143,,,,
5/13/2020,404856,12372,1308,0,1,4,2,0,13636,4294,17927,2113,,,,,0.1325353198,,,13903.57143,,,,
5/14/2020,417037,12181,1313,0,0,4,1,0,13042,4338,17383,2085,,,,,0.1282419125,,,13941.28571,,,,
5/15/2020,429585,12548,1099,0,0,4,0,0,13493,4332,17824,1855,,,,,0.1233923238,,,14062,,,,
5/16/2020,436082,6497,643,1,1,5,1,1,6878,2462,9338,1033,,,,,0.1214683337,,,14294.14286,,,,
5/17/2020,439901,3819,362,3,3,8,3,3,4201,1660,5860,598,,,,,0.1191629587,,,14479.57143,,,,
5/18/2020,452176,12275,1306,1,1,9,1,1,13039,4569,17613,2143,,,,,0.1170891283,,,14760.42857,,,,
5/19/2020,463470,11294,1066,16,81,90,82,16,12063,4629,16710,1861,,,,,0.1138570942,,,14665,,,,
5/20/2020,475380,11910,1009,12,98,188,101,12,12500,4408,16908,1678,,,,,0.110718643,,,14519.42857,,,,
5/21/2020,486088,10708,959,19,277,465,280,19,11435,4549,15987,1668,,,,,0.1081005587,,,14320,,,,
5/22/2020,496347,10259,862,10,207,672,215,10,10773,4052,14828,1505,,,,,0.1078318457,,,13892,,,,
5/23/2020,500949,4602,386,16,194,866,198,16,4861,1852,6714,628,,,,,0.1065419573,,,13517.14286,,,,
5/24/2020,504801,3852,300,15,198,1064,205,15,4005,1565,5570,509,,,,,0.1059260045,,,13475.71429,,,,
5/25/2020,507703,2902,198,20,230,1294,233,20,3068,1505,4573,382,,,,,0.1012547669,,,11612.85714,,,,
5/26/2020,518029,10326,861,21,297,1591,306,21,10950,4484,15432,1542,,,,,0.09888516722,,,11430.28571,,,,
5/27/2020,527397,9368,684,11,231,1822,234,11,9988,3974,13959,1225,,,,,0.09679093729,,,11009,,,,
5/28/2020,535979,8582,636,8,228,2050,234,8,9161,3691,12851,1165,,,,,0.0940928213,,,10561,,,,
5/29/2020,545330,9351,530,14,211,2261,220,16,10095,3654,13747,1022,,,,,0.08885868819,,,10406.57143,,,,
5/30/2020,550632,5302,269,10,168,2429,173,10,5712,1875,7587,465,,,,,0.08559530108,,,10531.28571,,,,
5/31/2020,554092,3460,160,6,137,2566,144,7,3636,1434,5070,298,,,,,0.08329805105,,,10459.85714,,,,
6/1/2020,562883,8791,509,5,216,2782,230,5,9315,3625,12941,938,,,,,0.08156936767,,,11655.28571,,,,
6/2/2020,571586,8703,444,9,216,2998,223,9,9267,3920,13189,882,,,,,0.07555706796,,,11334.85714,,,,
6/3/2020,580444,8858,457,3,184,3182,194,4,9412,3864,13276,870,,,,,0.07170008009,,,11237.28571,,,,
6/4/2020,588494,8050,377,2,168,3350,172,2,8515,3696,12228,750,,,,,0.0669545606,,,11148.28571,,,,
6/5/2020,596503,8009,336,4,178,3528,188,4,8504,3236,11738,660,,,,,0.06396243539,,,10861.28571,,,,
6/6/2020,600801,4298,148,3,147,3675,151,3,4593,1779,6372,288,,,,,0.06263533563,,,10687.71429,,,,
6/7/2020,604131,3330,150,10,139,3814,143,10,3558,1531,5088,251,,,,,0.06199219585,,,10690.28571,,,,
6/8/2020,614158,10027,349,6,186,4000,189,6,10639,3621,14264,678,,,,,0.05750114897,,,10879.28571,,,,
6/9/2020,624510,10352,338,9,182,4182,191,10,10945,3701,14646,644,,,,,0.05335515127,,,11087.42857,,,,
6/10/2020,634125,9615,258,12,244,4426,250,13,10230,3453,13681,563,,,,,0.04914313547,,,11145.28571,,,,
6/11/2020,643768,9643,221,11,266,4692,273,11,10274,3116,13387,505,,,,,0.04532939275,,,11310.85714,,,,
6/12/2020,653387,9619,253,9,265,4957,274,9,10180,3274,13452,484,,,,,0.04219310174,,,11555.71429,,,,
6/13/2020,657984,4597,96,7,202,5159,208,7,4897,1755,6650,193,,,,,0.04087817859,,,11595.42857,,,,
6/14/2020,661521,3537,76,6,207,5366,217,6,3776,1455,5229,147,,,,,0.03952821951,,,11615.57143,,,,
6/15/2020,671627,10106,236,9,452,5818,464,9,10761,3783,14542,493,,,,,0.03712601272,,,11655.28571,,,,
6/16/2020,681533,9906,197,13,429,6247,440,14,10495,3586,14091,390,,,,,0.03424573008,,,11576,,,,
6/17/2020,695488,13955,248,23,459,6706,467,23,14708,3622,18328,449,,,,,0.03105778546,,,12239.85714,,,,
6/18/2020,709598,14110,240,9,396,7102,410,9,14836,3489,18320,407,,,,,0.02828543681,,,12944.57143,,,,
6/19/2020,718242,8644,175,9,488,7590,507,10,9156,3039,12205,313,,,,,0.02676663123,,,12766.42857,,,,
6/20/2020,723391,5149,93,5,444,8034,459,5,5465,1970,7436,162,,,,,0.02618939335,,,12878.71429,,,,
6/21/2020,727138,3747,79,6,313,8347,327,6,3960,1471,5431,120,,,,,0.02583201443,,,12907.57143,,,,
6/22/2020,736695,9557,222,8,732,9079,777,8,10199,3858,14055,415,,,,,0.0251040438,,,12838,,,,
6/23/2020,746712,10017,188,3,639,9718,671,3,10678,3907,14580,332,,,,,0.02432626861,,,12907.85714,,,,
6/24/2020,756667,9955,208,12,646,10364,685,13,10613,3606,14217,343,,,,,0.02425675989,,,12320.57143,,,,
6/25/2020,765717,9050,204,9,536,10900,563,9,9600,3335,12929,335,,,,,0.02498361223,,,11550.42857,,,,
6/26/2020,775505,9788,197,7,754,11654,787,7,10486,3327,13811,329,,,,,0.02469105859,,,11779.85714,,,,
6/27/2020,781208,5703,134,4,654,12308,680,4,6040,1881,7920,192,,,,,0.02490867222,,,11849,,,,
6/28/2020,785714,4506,72,4,564,12872,596,5,4774,1673,6448,123,,,,,0.02464268699,,,11994.28571,,,,
6/29/2020,797231,11517,203,11,907,13779,962,11,12292,4252,16541,319,,,,,0.02282349675,,,12349.42857,,,,
6/30/2020,808987,11756,220,9,1049,14828,1120,9,12441,4067,16507,345,,,,,0.02247292725,,,12624.71429,,,,
7/1/2020,819395,10408,216,12,1008,15836,1063,14,11057,3915,14971,319,,,,,0.02201353125,,,12732.42857,,,,
7/2/2020,829235,9840,224,15,993,16829,1045,15,10476,3936,14411,345,,,,,0.02176384244,,,12944.14286,,,,
7/3/2020,835157,5922,98,12,1135,17964,1181,13,6293,2487,8778,165,,,,,0.0211274189,,,12225.14286,,,,
7/4/2020,838100,2943,60,13,508,18472,536,13,3132,1431,4562,107,,,,,0.02095648155,,,11745.42857,,,,
7/5/2020,842805,4705,101,20,652,19124,694,20,4999,2011,7006,136,,,,,0.02097226249,,,11825.14286,,,,
7/6/2020,854750,11945,235,20,1076,20200,1145,20,12774,4933,17703,350,,,,,0.02105125211,,,11991.14286,,,,
7/7/2020,868977,14227,238,20,1098,21298,1160,22,15098,5350,20440,327,,,,,0.01990417772,,,12553,,,,
7/8/2020,882561,13584,216,21,1252,22550,1320,22,14459,5688,20142,302,,,,,0.01861524903,,,13291.71429,,,,
7/9/2020,894759,12198,253,18,1183,23733,1244,19,12902,5386,18285,355,,,,,0.01797432828,,,13845.14286,,,,
7/10/2020,907430,12671,226,9,1248,24981,1296,10,13524,5474,18998,330,,,,,0.01779980585,,,15305.14286,,,,
7/11/2020,914702,7272,116,19,1136,26117,1190,21,7770,2903,10667,153,,,,,0.01724640369,,,16177.28571,,,,
7/12/2020,919673,4971,86,33,925,27042,969,33,5318,2090,7403,106,,,,,0.01692215632,,,16234,,,,
7/13/2020,933871,14198,264,4,464,27506,524,4,15112,5946,21054,376,,,,,0.01665968595,,,16712.71429,,,,
7/14/2020,948557,14686,232,25,1357,28863,1467,26,15676,6421,22100,314,,,,,0.01631703596,,,16949.85714,,,,
7/15/2020,963398,14841,294,5,469,29332,532,5,15948,6422,22369,382,,,,,0.01667824878,,,17268,,,,
7/16/2020,976199,12801,245,33,1455,30787,1528,34,13658,5685,19338,324,,,,,0.01627996621,,,17418.42857,,,,
7/17/2020,988864,12665,226,5,429,31216,481,5,13526,5609,19133,301,,,,,0.01602438065,,,17437.71429,,,,
7/18/2020,996691,7827,128,24,1124,32340,1200,24,8338,3026,11361,169,,,,,0.01606412617,,,17536.85714,,,,
7/19/2020,1002134,5443,75,17,890,33230,925,18,5759,2200,7960,112,,,,,0.0160402222,,,17616.42857,,,,
7/20/2020,1014765,12631,276,31,1336,34566,1441,32,13440,5162,18601,357,,,,,0.01620856845,,,17266,,,,
7/21/2020,1028159,13394,254,31,1428,35994,1534,32,14366,5640,19993,338,,,,,0.01669824428,,,16965,,,,
7/22/2020,1040694,12535,257,46,1646,37640,1744,46,13345,5445,18788,328,,,,,0.01674857173,,,16453.42857,,,,
7/23/2020,1053971,13277,255,27,1586,39226,1666,27,14105,6816,20960,348,,,,,0.01672146306,,,16685.14286,,,,
7/24/2020,1066194,12223,255,32,1520,40746,1622,33,13006,5410,18432,332,,,,,0.0170894526,,,16585,,,,
7/25/2020,1074123,7929,158,43,1297,42043,1376,43,8437,3480,11913,199,,,,,0.01726576766,,,16663.85714,,,,
7/26/2020,1079167,5044,99,29,1065,43108,1133,30,5350,2315,7663,126,,,,,0.0174301676,,,16621.42857,,,,
7/27/2020,1094027,14860,361,33,1445,44553,1553,33,15930,6775,22713,433,,,,,0.01746608889,,,17208.85714,,,,
7/28/2020,1111020,16993,320,37,1528,46081,1657,37,18252,8497,26737,398,,,,,0.01701177617,,,18172.28571,,,,
7/29/2020,1126146,15126,318,20,1641,47722,1748,22,16145,7306,23445,388,,,,,0.0168659897,,,18837.57143,,,,
7/30/2020,1141403,15257,332,40,1527,49249,1646,41,16197,7657,23896,420,,,,,0.01703276731,,,19257,,,,
7/31/2020,1155580,14177,318,6,475,49724,571,7,15198,7022,22236,393,,,,,0.01700540392,,,19800.42857,,,,
8/1/2020,1163166,7586,148,9,416,50140,461,9,8118,3311,11439,191,,,,,0.01700584236,,,19732.71429,,,,
8/2/2020,1168708,5542,107,26,1329,51469,1389,26,5881,2549,8427,133,,,,,0.0169626979,,,19841.85714,,,,
8/3/2020,1186586,17878,356,16,1785,53254,1910,17,19143,8535,27727,423,,,,,0.01630219517,,,20558.14286,,,,
8/4/2020,1202580,15994,306,17,1693,54947,1825,17,17086,8518,25676,395,,,,,0.01640227938,,,20406.57143,,,,
8/5/2020,1219406,16826,333,36,1904,56851,2028,36,17976,8365,26394,413,,,,,0.01624198361,,,20827.85714,,,,
8/6/2020,1234854,15448,354,23,1774,58625,1895,23,16512,7814,24388,445,,,,,0.01635825466,,,20898.14286,,,,
8/7/2020,1250293,15439,298,16,1869,60494,2001,19,16547,7059,23595,362,,,,,0.01599772429,,,21092.28571,,,,
8/8/2020,1259379,9086,168,19,1501,61995,1594,19,9709,3815,13524,220,,,,,0.01596863709,,,21390.14286,,,,
8/9/2020,1265468,6089,85,14,1248,63243,1329,14,6481,3000,9481,106,,,,,0.01567795205,,,21540.71429,,,,
8/10/2020,1284826,19358,370,30,1863,65106,2029,30,20831,9997,30813,468,,,,,0.01565597156,,,21981.57143,,,,
8/11/2020,1302602,17776,283,9,728,65834,853,9,19077,10078,29147,356,,,,,0.0150627296,,,22477.42857,,,,
8/12/2020,1320795,18193,304,22,1829,67663,1970,23,19529,9740,29269,391,,,,,0.01465512399,,,22888.14286,,,,
8/13/2020,1338382,17587,349,21,1768,69431,1875,24,18986,9164,28140,444,,,,,0.01431368124,,,23424.14286,,,,
8/14/2020,1356348,17966,339,25,1759,71190,1912,27,19379,8577,27954,416,,,,,0.01426381826,,,24046.85714,,,,
8/15/2020,1366149,9801,151,5,456,71646,524,5,10481,4004,14479,186,1615,3,12864,183,0.01398250267,,,24183.28571,,,,
8/16/2020,1373817,7668,121,20,1495,73141,1590,20,8216,3388,11603,144,1923,7,9680,137,0.01403109594,,,24486.42857,,,,
8/17/2020,1399085,25268,368,25,1966,75107,2133,27,27257,13447,40694,475,11713,11,28981,464,0.01330494357,,,25898,,,,
8/18/2020,1422654,23569,377,5,660,75767,810,5,25407,14162,39560,456,12292,4,27268,452,0.01310387639,,,27385.57143,,,,
8/19/2020,1445407,22753,334,26,1909,77676,2073,26,24346,14283,38619,407,12399,11,26220,396,0.01257404911,,,28721.28571,,,,
8/20/2020,1467040,21633,355,22,1779,79455,1913,24,23389,15404,38778,431,13922,12,24856,419,0.01188074846,,,30241,,,,
8/21/2020,1486331,19291,281,23,1680,81135,1919,25,20985,14282,35254,370,13471,11,21783,359,0.01127464187,0.0008762159352,0.01589164666,31283.85714,21664.57143,9619.285714,344.2857143,8.428571429
8/22/2020,1498453,12122,146,21,1220,82355,1389,21,13023,7530,20549,193,8147,11,12402,182,0.01100165736,0.0009070356181,0.01593359349,32151,21598.57143,10552.42857,344.1428571,9.571428571
8/23/2020,1507905,9452,92,20,1084,83439,1243,21,10212,7429,17633,116,8532,5,9101,111,0.01059341287,0.0008076942194,0.0158222175,33012.42857,21515.85714,11496.57143,340.4285714,9.285714286
8/24/2020,1532531,24626,395,21,1692,85131,1949,22,26649,26562,53192,491,22557,20,30635,471,0.01011556541,0.0008103372755,0.01569631892,34797.85714,21752.14286,13045.71429,341.4285714,10.57142857
8/25/2020,1555792,23261,379,33,1427,86558,1679,34,25161,27216,52354,473,22515,16,29839,457,0.009677079636,0.0008469318417,0.01546797902,36625.57143,22119.42857,14506.14286,342.1428571,12.28571429
8/26/2020,1579124,23332,379,34,1439,87997,1698,34,25390,24145,49525,472,21810,12,27715,460,0.009525412949,0.0007841087297,0.01572944586,38183.57143,22333,15850.57143,351.2857143,12.42857143
8/27/2020,1598087,18963,342,5,434,88431,508,6,20568,27000,47557,420,25193,15,22364,405,0.009182653298,0.0007363469012,0.01589323904,39437.71429,21977,17460.71429,349.2857143,12.85714286
8/28/2020,1620012,21925,362,33,1320,89751,1595,33,23569,24631,48186,460,22985,14,25201,446,0.009083170701,0.000705941293,0.01610103207,41285.14286,22465.28571,18819.85714,361.7142857,13.28571429
8/29/2020,1635819,15807,172,26,1100,90851,1289,26,17020,10879,27884,225,14670,16,13214,209,0.008966324819,0.0007087992362,0.01618913259,42333,22581.28571,19751.71429,365.5714286,14
8/30/2020,1647729,11910,139,19,988,91839,1149,19,12751,11975,24724,168,14963,20,9761,148,0.008928159461,0.0007809638338,0.01635491939,43346,22675.57143,20670.42857,370.8571429,16.14285714
8/31/2020,1671805,24076,438,5,484,92323,629,5,25958,38435,64381,553,33715,37,30666,516,0.00880770221,0.0008341300345,0.01663517259,44944.42857,22680,22264.42857,377.2857143,18.57142857
9/1/2020,1694624,22819,396,22,1280,93603,1523,22,24650,37833,62468,474,31338,23,31130,451,0.008536453923,0.0008319467554,0.01646350226,46389.28571,22864.42857,23524.85714,376.4285714,19.57142857
